payment_type,payment_installments,seller_city,seller_state,review_score,order_status,product_category_name_english,customer_city,customer_state,order_purchase_year,order_purchase_mon,expected_vs_shipdate
credit_card,7,bebedouro,SP,1,delivered,auto,guaruja,SP,2018,Feb,0
credit_card,2,sao paulo,SP,1,delivered,electronics,guaruja,SP,2018,Feb,5
credit_card,8,formiga,MG,5,delivered,health_beauty,divinopolis,MG,2018,Feb,14
credit_card,2,borda da mata,MG,5,delivered,sports_leisure,amparo,SP,2017,Aug,23
boleto,1,vicente de carvalho,SP,1,shipped,drinks,vila velha,ES,2017,Nov,
credit_card,1,araraquara,SP,4,delivered,cool_stuff,goiania,GO,2017,Aug,16
credit_card,1,praia grande,SP,5,delivered,home_appliances,sao paulo,SP,2018,Feb,23
credit_card,1,praia grande,SP,5,delivered,home_appliances,sao paulo,SP,2018,Feb,24
credit_card,4,sao paulo,SP,5,delivered,fashion_bags_accessories,araguaina,TO,2018,Aug,23
boleto,1,sao jose do rio preto,SP,5,delivered,garden_tools,campinas,SP,2017,Dec,18
boleto,1,belo horizonte,MG,5,delivered,computers_accessories,clevelandia,PR,2018,Jan,26
credit_card,3,itatiba,SP,4,delivered,baby,vila velha,ES,2017,Aug,24
credit_card,2,praia grande,SP,2,delivered,health_beauty,rio de janeiro,RJ,2018,Apr,15
credit_card,5,ibitinga,SP,4,delivered,bed_bath_table,sao carlos,SP,2018,Jun,14
credit_card,15,guarulhos,SP,5,delivered,computers,embu das artes,SP,2018,Apr,12
boleto,1,sao paulo,SP,4,delivered,tablets_printing_image,campinas,SP,2018,Jan,6
credit_card,3,cascavel,PR,5,delivered,computers_accessories,suzano,SP,2018,Feb,21
credit_card,3,rio de janeiro,RJ,5,shipped,sports_leisure,santa luzia,MG,2017,Nov,
credit_card,1,campo largo,PR,1,delivered,housewares,canoas,RS,2017,Nov,-8
credit_card,3,sao paulo,SP,5,delivered,baby,itaperuna,RJ,2018,Aug,30
credit_card,1,sao paulo,SP,2,delivered,health_beauty,maceio,AL,2017,Apr,-11
boleto,1,porto ferreira,SP,1,delivered,furniture_decor,itabuna,BA,2018,Feb,-16
credit_card,10,brasilia,DF,5,delivered,cool_stuff,maringa,PR,2017,Nov,14
credit_card,10,brasilia,DF,5,delivered,cool_stuff,maringa,PR,2017,Nov,14
credit_card,3,lagoa da prata,MG,1,delivered,perfumery,rio de janeiro,RJ,2017,Mar,8
credit_card,10,ibitinga,SP,1,delivered,bed_bath_table,rio de janeiro,RJ,2018,Mar,-2
credit_card,4,curitiba,PR,4,delivered,furniture_decor,marechal candido rondon,PR,2017,May,10
credit_card,3,canoinhas,SC,4,delivered,sports_leisure,sao paulo,SP,2018,Feb,22
credit_card,1,sao jose do rio preto,SP,4,delivered,food,vila nova,PR,2017,Sep,-4
credit_card,2,campo limpo paulista,SP,3,delivered,stationery,campinas,SP,2018,May,9
credit_card,4,laranjal paulista,SP,5,delivered,toys,promissao,SP,2017,Oct,14
credit_card,1,curitiba,PR,4,delivered,sports_leisure,serra,ES,2017,Mar,17
credit_card,5,porto alegre,RS,1,delivered,housewares,sapucaia do sul,RS,2017,Nov,7
credit_card,6,cachoeirinha,RS,5,delivered,cool_stuff,sao jose do rio preto,SP,2017,Sep,16
credit_card,8,sao paulo,SP,5,delivered,housewares,rio de janeiro,RJ,2018,Aug,17
credit_card,10,sao bernardo do campo,SP,3,delivered,market_place,aracaju,SE,2017,Nov,3
credit_card,2,sao paulo,SP,5,delivered,furniture_decor,salvador,BA,2018,Jul,14
boleto,1,sao paulo,SP,5,delivered,bed_bath_table,itatiba,SP,2018,Aug,2
boleto,1,sao paulo,SP,5,delivered,furniture_mattress_and_upholstery,sao paulo,SP,2018,Feb,6
credit_card,2,jaragua do sul,SC,5,delivered,furniture_decor,rio de janeiro,RJ,2017,Jan,32
credit_card,3,sao paulo,SP,5,delivered,watches_gifts,sao caetano do sul,SP,2017,Dec,14
boleto,1,sao jose do rio preto,SP,3,delivered,garden_tools,fazenda nova,GO,2017,Aug,15
credit_card,4,sao paulo,SP,4,delivered,computers_accessories,piracicaba,SP,2017,Nov,10
credit_card,1,joinville,SC,5,delivered,furniture_decor,guarulhos,SP,2017,Jul,17
credit_card,5,praia grande,SP,5,delivered,home_appliances,ponte nova,MG,2017,Jul,6
credit_card,2,sao paulo,SP,5,delivered,housewares,sao paulo,SP,2018,Jun,8
credit_card,8,monte siao,MG,5,delivered,furniture_decor,aracaju,SE,2017,Mar,24
credit_card,8,monte siao,MG,5,delivered,furniture_decor,aracaju,SE,2017,Mar,24
credit_card,8,sao paulo,SP,5,delivered,cool_stuff,imbituva,PR,2017,Sep,16
boleto,1,sao paulo,SP,5,delivered,electronics,salto,SP,2018,Mar,4
credit_card,3,curitiba,PR,2,delivered,furniture_decor,joao pessoa,PB,2017,Aug,-24
credit_card,3,curitiba,PR,2,delivered,furniture_decor,joao pessoa,PB,2017,Aug,-24
credit_card,1,sao paulo,SP,4,delivered,auto,brasilia,DF,2017,Nov,10
boleto,1,sao paulo,SP,5,delivered,telephony,caratinga,MG,2017,Nov,6
credit_card,8,itajai,SC,5,delivered,housewares,urania,SP,2017,Sep,18
credit_card,1,curitiba,PR,5,delivered,sports_leisure,sao paulo,SP,2018,Jul,9
credit_card,5,sao carlos,SP,4,delivered,pet_shop,marilia,SP,2018,Jul,6
credit_card,3,ibitinga,SP,5,delivered,furniture_decor,sao paulo,SP,2017,Dec,15
credit_card,5,piracicaba,SP,5,delivered,health_beauty,sao paulo,SP,2018,May,11
credit_card,5,piracicaba,SP,5,delivered,health_beauty,sao paulo,SP,2018,May,11
boleto,1,atibaia,SP,5,delivered,auto,sao paulo,SP,2018,Apr,2
credit_card,2,ibitinga,SP,5,delivered,bed_bath_table,sao paulo,SP,2018,Feb,6
credit_card,2,osvaldo cruz,SP,5,delivered,signaling_and_security,brasilia,DF,2018,Mar,4
credit_card,1,sao paulo,SP,5,delivered,electronics,sao bernardo do campo,SP,2018,May,19
credit_card,1,praia grande,SP,5,delivered,home_appliances,sao paulo,SP,2018,Aug,1
credit_card,1,vicente de carvalho,SP,4,delivered,drinks,santana de parnaiba,SP,2018,May,17
boleto,1,curitiba,PR,5,delivered,furniture_decor,jacaraci,BA,2017,Apr,7
boleto,1,uberaba,MG,5,delivered,cool_stuff,pinhalao,PR,2017,Mar,17
credit_card,10,contagem,MG,4,delivered,luggage_accessories,santos,SP,2018,Aug,10
credit_card,10,congonhal,MG,5,delivered,cool_stuff,dom silverio,MG,2017,Nov,21
boleto,1,sao paulo,SP,5,delivered,computers_accessories,rio de janeiro,RJ,2018,Jul,20
credit_card,1,sao paulo,SP,5,delivered,furniture_decor,vitoria de santo antao,PE,2017,Oct,10
credit_card,1,sao paulo,SP,4,delivered,telephony,santo andre,SP,2018,Feb,6
credit_card,1,itatiba,SP,3,delivered,baby,mariana,MG,2018,Feb,0
credit_card,4,sao jose do rio preto,SP,4,delivered,health_beauty,tubarao,SC,2018,Mar,9
credit_card,1,maringa,PR,1,delivered,computers_accessories,botucatu,SP,2018,Mar,18
boleto,1,sao paulo,SP,5,delivered,sports_leisure,santa maria,RS,2017,Aug,-3
voucher,1,pinhais,PR,5,delivered,housewares,oliveira,MG,2018,Jun,30
credit_card,2,pinhais,PR,5,delivered,housewares,oliveira,MG,2018,Jun,30
credit_card,1,campinas,SP,5,delivered,sports_leisure,palma,MG,2018,Apr,24
credit_card,2,sao paulo,SP,5,delivered,costruction_tools_tools,brazopolis,MG,2018,Jun,31
credit_card,1,sao paulo,SP,2,delivered,auto,campinas,SP,2018,Feb,-4
boleto,1,sorocaba,SP,1,canceled,sports_leisure,rio de janeiro,RJ,2018,Feb,
credit_card,1,sao paulo,SP,5,delivered,consoles_games,guarulhos,SP,2017,Apr,4
credit_card,1,maringa,PR,5,delivered,computers_accessories,curitiba,PR,2018,Mar,19
boleto,1,alfenas,MG,1,delivered,auto,rio de janeiro,RJ,2018,Jan,10
boleto,1,alfenas,MG,1,delivered,auto,rio de janeiro,RJ,2018,Jan,10
boleto,1,sao paulo,SP,3,delivered,cool_stuff,belem,PA,2017,Aug,17
boleto,1,sao paulo,SP,5,delivered,cool_stuff,palmas,TO,2017,May,20
credit_card,8,bombinhas,SC,5,delivered,health_beauty,braco do norte,SC,2018,Jun,18
credit_card,5,sao paulo,SP,4,delivered,furniture_decor,sao paulo,SP,2017,Aug,6
boleto,1,santo andre,SP,5,delivered,health_beauty,niteroi,RJ,2017,Aug,12
voucher,1,sao paulo,SP,5,delivered,fashion_bags_accessories,pelotas,RS,2017,Oct,16
voucher,1,sao paulo,SP,5,delivered,fashion_bags_accessories,pelotas,RS,2017,Oct,16
credit_card,10,ibitinga,SP,5,delivered,bed_bath_table,uberlandia,MG,2018,May,4
boleto,1,rio de janeiro,RJ,5,delivered,watches_gifts,nilopolis,RJ,2017,Dec,9
credit_card,1,capivari,SP,2,delivered,consoles_games,rondonopolis,MT,2018,Jun,20
boleto,1,marilia,SP,4,delivered,health_beauty,campos dos goytacazes,RJ,2017,May,5
credit_card,1,araraquara,SP,2,delivered,pet_shop,rio de janeiro,RJ,2018,Jul,20
credit_card,1,mogi das cruzes,SP,1,shipped,stationery,goiania,GO,2018,Feb,
credit_card,1,mogi das cruzes,SP,1,shipped,stationery,goiania,GO,2018,Feb,
credit_card,5,belo horizonte,MG,5,delivered,health_beauty,campinas,SP,2018,Jun,17
credit_card,6,ibitinga,SP,2,delivered,bed_bath_table,sao paulo,SP,2017,Oct,9
boleto,1,praia grande,SP,5,delivered,drinks,guarulhos,SP,2017,Dec,15
credit_card,1,sao paulo,SP,5,delivered,telephony,sao paulo,SP,2018,Jun,21
credit_card,2,sao paulo,SP,1,delivered,watches_gifts,meruoca,CE,2018,May,8
credit_card,5,sao paulo,SP,5,delivered,cool_stuff,sao paulo,SP,2017,Nov,10
boleto,1,sao jose dos campos,SP,4,delivered,computers_accessories,novo hamburgo,RS,2018,Jan,15
credit_card,2,guarulhos,SP,5,delivered,consoles_games,sao bernardo do campo,SP,2017,May,2
credit_card,1,santo andre,SP,5,delivered,furniture_decor,sao paulo,SP,2018,Mar,10
voucher,1,santo andre,SP,5,delivered,furniture_decor,sao paulo,SP,2018,Mar,10
credit_card,1,praia grande,SP,5,delivered,sports_leisure,campo mourao,PR,2017,Dec,14
credit_card,10,ibitinga,SP,3,delivered,bed_bath_table,curitiba,PR,2018,Mar,-1
credit_card,5,sao paulo,SP,4,delivered,furniture_decor,ribeirao preto,SP,2018,Aug,20
boleto,1,curitiba,PR,5,delivered,music,curitiba,PR,2017,Jan,27
credit_card,5,cascavel,PR,1,delivered,consoles_games,maceio,AL,2018,Jan,0
credit_card,2,sao paulo,SP,3,delivered,cool_stuff,sananduva,RS,2018,Mar,-7
boleto,1,sao paulo,SP,5,delivered,health_beauty,campinas,SP,2018,Jun,5
credit_card,1,videira,SC,5,delivered,musical_instruments,volta redonda,RJ,2017,Aug,22
credit_card,8,ribeirao preto,SP,1,delivered,watches_gifts,santa maria,RS,2018,May,12
credit_card,1,sao paulo,SP,3,delivered,furniture_decor,cuiaba,MT,2018,Jul,9
credit_card,2,santos,SP,5,delivered,pet_shop,montes claros,MG,2017,Dec,18
credit_card,3,volta redonda,SP,5,delivered,cool_stuff,humberto de campos,MA,2017,Jun,14
credit_card,10,mogi guacu,SP,5,delivered,luggage_accessories,sete lagoas,MG,2017,Sep,9
credit_card,1,santos,SP,1,delivered,cool_stuff,chapadao do lageado,SC,2017,Nov,8
credit_card,1,santos,SP,1,delivered,cool_stuff,chapadao do lageado,SC,2017,Nov,8
credit_card,1,santos,SP,1,delivered,cool_stuff,chapadao do lageado,SC,2017,Nov,8
boleto,1,guarulhos,SP,1,canceled,consoles_games,esteio,RS,2018,Aug,
credit_card,1,sao paulo,SP,5,delivered,toys,sao paulo,SP,2018,Mar,9
credit_card,8,sao paulo,SP,3,delivered,sports_leisure,conceicao da aparecida,MG,2017,Dec,17
voucher,1,sao paulo,SP,3,delivered,sports_leisure,conceicao da aparecida,MG,2017,Dec,17
boleto,1,santa barbara d'oeste,SP,3,delivered,furniture_decor,belem,PA,2017,Oct,7
debit_card,1,ibitinga,SP,5,delivered,bed_bath_table,joao camara,RN,2018,Mar,9
credit_card,4,araras,SP,5,delivered,musical_instruments,campos dos goytacazes,RJ,2017,Mar,11
boleto,1,sao paulo,SP,5,delivered,fixed_telephony,sao paulo,SP,2017,Jan,17
boleto,1,sao bernardo do campo,SP,4,delivered,toys,guaiba,RS,2017,Oct,17
credit_card,1,sao paulo,SP,4,delivered,toys,sao paulo,SP,2018,Jun,11
debit_card,1,itaquaquecetuba,SP,3,delivered,office_furniture,belem,PA,2018,Jul,19
credit_card,1,sao paulo,SP,5,delivered,watches_gifts,iramaia,BA,2018,Feb,0
credit_card,2,santo andre,SP,5,delivered,housewares,guarulhos,SP,2018,Jan,13
credit_card,2,santo andre,SP,5,delivered,housewares,guarulhos,SP,2018,Jan,13
credit_card,3,sao paulo,SP,1,delivered,housewares,osasco,SP,2017,Sep,8
credit_card,1,sao paulo,SP,5,delivered,health_beauty,sao jose dos campos,SP,2017,Jul,10
credit_card,1,jacarei,SP,5,delivered,computers_accessories,adamantina,SP,2018,Mar,13
credit_card,1,piracicaba,SP,5,delivered,pet_shop,jundiai,SP,2018,Apr,6
credit_card,10,sao paulo,SP,5,delivered,cool_stuff,montenegro,RS,2017,Jun,16
boleto,1,atibaia,SP,5,delivered,food,fazenda rio grande,PR,2018,Jul,10
credit_card,1,sao paulo,SP,5,delivered,bed_bath_table,araraquara,SP,2018,Jul,9
credit_card,1,sao paulo,SP,5,delivered,bed_bath_table,araraquara,SP,2018,Jul,9
credit_card,2,sao paulo,SP,1,invoiced,consoles_games,mogi das cruzes,SP,2017,Aug,
credit_card,1,sao jose do rio preto,SP,5,delivered,garden_tools,sao paulo,SP,2017,Dec,14
credit_card,1,ribeirao pires,SP,5,delivered,electronics,sao jose dos pinhais,PR,2018,Jul,7
credit_card,2,araguari,MG,3,delivered,housewares,florianopolis,SC,2017,Sep,-2
credit_card,2,lencois paulista,SP,5,delivered,health_beauty,itaguaru,GO,2017,Nov,12
credit_card,3,sao paulo,SP,5,delivered,toys,cascavel,PR,2017,Apr,10
credit_card,1,ribeirao preto,SP,5,delivered,health_beauty,sao paulo,SP,2018,Apr,7
credit_card,1,ibitinga,SP,5,delivered,bed_bath_table,porto alegre,RS,2017,Nov,13
credit_card,5,sao paulo,SP,4,delivered,books_technical,rio de janeiro,RJ,2018,Jul,21
credit_card,10,piracicaba,SP,5,delivered,home_construction,santa cruz do sul,RS,2017,Apr,14
credit_card,1,sao paulo,SP,5,delivered,sports_leisure,belo horizonte,MG,2018,Apr,19
credit_card,3,praia grande,SP,5,delivered,health_beauty,santana de parnaiba,SP,2017,Aug,9
voucher,1,santo andre,SP,5,delivered,garden_tools,rio de janeiro,RJ,2018,Mar,23
credit_card,1,sao jose do rio preto,SP,5,delivered,garden_tools,macae,RJ,2017,Nov,6
credit_card,2,ibitinga,SP,4,delivered,bed_bath_table,guaxupe,MG,2017,Mar,-1
credit_card,1,sao pedro,SP,5,delivered,garden_tools,sao bernardo do campo,SP,2018,May,15
credit_card,10,porto seguro,BA,5,delivered,fashion_bags_accessories,pontal,SP,2018,Jan,27
credit_card,2,campinas,SP,5,delivered,books_imported,sao paulo,SP,2017,Sep,8
credit_card,2,ibitinga,SP,1,delivered,bed_bath_table,fortaleza,CE,2018,Feb,-6
boleto,1,sao paulo,SP,5,delivered,telephony,sao jose de ribamar,MA,2017,Dec,13
credit_card,7,guara,SP,5,delivered,sports_leisure,corrente,PI,2017,Sep,11
boleto,1,campinas,SP,4,delivered,telephony,teresina,PI,2018,May,13
debit_card,1,sao paulo,SP,2,delivered,garden_tools,sao paulo,SP,2017,Apr,9
credit_card,2,sao paulo,SP,5,delivered,perfumery,belem,PA,2017,May,25
credit_card,3,santos,SP,3,delivered,pet_shop,recife,PE,2017,Aug,17
credit_card,1,ribeirao preto,SP,4,delivered,sports_leisure,joao pessoa,PB,2017,Jul,9
credit_card,1,ribeirao preto,SP,4,delivered,sports_leisure,joao pessoa,PB,2017,Jul,9
boleto,1,ilicinea,MG,5,delivered,computers_accessories,rio de janeiro,RJ,2017,Oct,12
credit_card,4,sao paulo,SP,4,delivered,sports_leisure,nova iguacu,RJ,2018,Jul,6
credit_card,4,sao paulo,SP,4,delivered,sports_leisure,nova iguacu,RJ,2018,Jul,6
credit_card,4,sao paulo,SP,4,delivered,sports_leisure,nova iguacu,RJ,2018,Jul,6
credit_card,8,ilicinea,MG,4,delivered,garden_tools,brasilia,DF,2017,Oct,13
credit_card,8,ilicinea,MG,4,delivered,garden_tools,brasilia,DF,2017,Oct,13
credit_card,8,ilicinea,MG,4,delivered,garden_tools,brasilia,DF,2017,Oct,13
boleto,1,maringa,PR,5,delivered,electronics,rio de janeiro,RJ,2017,Jul,13
credit_card,2,blumenau,SC,5,delivered,watches_gifts,juiz de fora,MG,2017,Sep,14
credit_card,5,estancia velha,RS,5,delivered,sports_leisure,sao miguel do oeste,SC,2018,Jun,32
credit_card,5,estancia velha,RS,5,delivered,sports_leisure,sao miguel do oeste,SC,2018,Jun,32
credit_card,2,sao paulo,SP,5,delivered,watches_gifts,cruzalia,SP,2018,Jul,7
credit_card,10,limeira,SP,5,delivered,housewares,pelotas,RS,2018,Mar,12
credit_card,5,guariba,SP,4,delivered,watches_gifts,juiz de fora,MG,2018,Mar,1
credit_card,5,sao paulo,SP,5,delivered,furniture_decor,rio de janeiro,RJ,2017,Oct,11
credit_card,8,piracicaba,SP,3,delivered,bed_bath_table,rio de janeiro,RJ,2018,Feb,-2
credit_card,2,sao paulo,SP,5,delivered,stationery,santos,SP,2018,Aug,5
credit_card,1,dois corregos,SP,4,delivered,pet_shop,feira de santana,BA,2017,Oct,2
credit_card,1,sao paulo,SP,3,delivered,sports_leisure,guarulhos,SP,2018,Jun,20
voucher,1,sao paulo,SP,3,delivered,sports_leisure,guarulhos,SP,2018,Jun,20
credit_card,5,ibitinga,SP,1,delivered,furniture_decor,rancharia,SP,2017,Jul,19
credit_card,1,praia grande,SP,5,delivered,sports_leisure,valenca,BA,2018,Jul,20
credit_card,1,praia grande,SP,5,delivered,sports_leisure,valenca,BA,2018,Jul,20
boleto,1,laranjal paulista,SP,4,delivered,toys,petropolis,RJ,2018,Apr,2
credit_card,3,cascavel,PR,2,delivered,consoles_games,conde,BA,2018,Apr,-8
credit_card,2,sao paulo,SP,5,delivered,telephony,contagem,MG,2017,Jul,18
boleto,1,sao paulo,SP,5,delivered,telephony,rolim de moura,RO,2018,Jan,22
credit_card,1,sao paulo,SP,4,delivered,electronics,bonfim paulista,SP,2018,Mar,8
credit_card,3,sao paulo,SP,5,delivered,construction_tools_construction,guaruja,SP,2018,Aug,-2
credit_card,2,belo horizonte,MG,5,delivered,bed_bath_table,porto velho,RO,2017,Mar,30
credit_card,2,caxias do sul,RS,4,delivered,garden_tools,crissiumal,RS,2017,Nov,13
credit_card,5,brusque,SC,5,delivered,bed_bath_table,curitiba,PR,2018,Jul,13
credit_card,4,campo limpo paulista,SP,5,delivered,stationery,caldas novas,GO,2017,Dec,7
voucher,1,cariacica,ES,5,delivered,garden_tools,porto alegre,RS,2018,Jan,11
credit_card,1,ribeirao preto,SP,5,delivered,computers_accessories,jundiai,SP,2018,Mar,9
credit_card,1,mombuca,SP,5,delivered,christmas_supplies,guaira,SP,2018,Jan,12
credit_card,2,rio de janeiro,RJ,5,delivered,toys,lorena,SP,2018,May,14
credit_card,1,rio de janeiro,RJ,5,delivered,toys,lorena,SP,2018,May,14
credit_card,3,assis,SP,5,delivered,furniture_decor,osasco,SP,2017,Sep,17
credit_card,2,sao bernardo do campo,SP,5,delivered,auto,itu,SP,2017,Nov,10
credit_card,2,sumare,SP,4,delivered,toys,sao luis,MA,2018,Apr,1
credit_card,3,ibitinga,SP,4,delivered,bed_bath_table,limeira,SP,2017,Aug,12
credit_card,1,rio de janeiro,RJ,5,delivered,auto,campo largo,PR,2018,Jul,10
boleto,1,guarulhos,SP,4,delivered,industry_commerce_and_business,massaranduba,SC,2018,Jun,25
credit_card,7,maua,SP,5,delivered,health_beauty,porto alegre,RS,2018,Aug,1
boleto,1,sao paulo,SP,1,delivered,housewares,canoas,RS,2018,Feb,-7
credit_card,1,araguari,MG,5,delivered,consoles_games,sao paulo,SP,2017,Aug,13
boleto,1,ibitinga,SP,3,delivered,bed_bath_table,rio de janeiro,RJ,2017,Aug,6
credit_card,1,piracicaba,SP,5,delivered,baby,sao carlos,SP,2017,May,17
credit_card,3,campinas,SP,4,delivered,garden_tools,timoteo,MG,2017,Aug,17
credit_card,8,ibitinga,SP,5,delivered,bed_bath_table,rio de janeiro,RJ,2017,Oct,6
credit_card,6,pedreira,SP,1,delivered,housewares,marilia,SP,2018,Feb,14
credit_card,4,jundiai,SP,1,delivered,musical_instruments,bertioga,SP,2017,Dec,-20
credit_card,3,sao paulo,SP,5,delivered,construction_tools_construction,sao paulo,SP,2018,Apr,12
credit_card,3,sao paulo,SP,5,delivered,construction_tools_construction,sao paulo,SP,2018,Apr,12
credit_card,2,pitanga,PR,5,delivered,drinks,sao jose dos campos,SP,2018,May,21
credit_card,1,ibitinga,SP,5,delivered,home_confort,jacarei,SP,2017,Jun,8
credit_card,8,sao paulo,SP,4,delivered,luggage_accessories,sao joao da boa vista,SP,2018,Jan,12
boleto,1,campo grande,MS,5,delivered,health_beauty,rio de janeiro,RJ,2017,May,15
boleto,1,sao paulo,SP,5,delivered,construction_tools_lights,brasilia,DF,2018,Mar,9
credit_card,8,sao paulo,SP,3,delivered,health_beauty,cubatao,SP,2018,Apr,21
credit_card,8,ribeirao preto,SP,3,delivered,sports_leisure,cubatao,SP,2018,Apr,21
boleto,1,jau,SP,5,delivered,sports_leisure,francisco morato,SP,2017,Nov,5
credit_card,1,jussara,PR,5,delivered,computers_accessories,taquaritinga,SP,2018,Feb,19
credit_card,1,praia grande,SP,5,delivered,home_appliances,sao paulo,SP,2018,May,9
credit_card,1,sao paulo,SP,5,delivered,baby,osasco,SP,2018,May,6
credit_card,3,campo limpo paulista,SP,5,delivered,stationery,porto alegre,RS,2018,May,32
credit_card,1,piracicaba,SP,5,delivered,health_beauty,campinas,SP,2018,Feb,10
credit_card,1,timbo,SC,1,delivered,sports_leisure,araquari,SC,2017,Oct,19
credit_card,10,sao paulo,SP,4,delivered,electronics,jose de freitas,PI,2018,Apr,18
credit_card,1,atibaia,SP,5,delivered,auto,maracanau,CE,2018,Jul,12
credit_card,4,sao paulo,SP,5,delivered,fashion_male_clothing,jacaraci,BA,2018,Jul,14
credit_card,8,campinas,SP,4,delivered,watches_gifts,vinhedo,SP,2018,Jun,13
boleto,1,sao luis,MA,5,delivered,health_beauty,sao paulo,SP,2018,Aug,20
credit_card,1,sao paulo,SP,5,delivered,stationery,rio de janeiro,RJ,2017,Dec,16
credit_card,3,blumenau,SC,4,delivered,watches_gifts,balneario camboriu,SC,2018,Feb,14
voucher,1,blumenau,SC,4,delivered,watches_gifts,balneario camboriu,SC,2018,Feb,14
boleto,1,santos,SP,5,delivered,bed_bath_table,belo horizonte,MG,2017,May,14
boleto,1,santo andre,SP,3,delivered,health_beauty,nossa senhora do socorro,SE,2017,Aug,10
credit_card,4,ibitinga,SP,3,delivered,bed_bath_table,sao paulo,SP,2017,May,2
credit_card,4,varzea alegre,CE,3,delivered,furniture_decor,pederneiras,SP,2018,Aug,4
credit_card,2,ibitinga,SP,5,delivered,bed_bath_table,santa rita do passa quatro,SP,2018,Aug,4
credit_card,10,sao paulo,SP,5,delivered,toys,jaguariuna,SP,2017,Nov,8
credit_card,6,santo andre,SP,4,delivered,perfumery,ibiruba,RS,2017,Dec,32
credit_card,2,itaquaquecetuba,SP,5,delivered,fashion_bags_accessories,pato branco,PR,2017,Jul,10
credit_card,1,claudio,MG,3,delivered,sports_leisure,sao paulo,SP,2017,Oct,10
credit_card,1,claudio,MG,3,delivered,sports_leisure,sao paulo,SP,2017,Oct,10
boleto,1,itaquaquecetuba,SP,4,delivered,office_furniture,botucatu,SP,2017,Apr,-4
credit_card,8,santo andre,SP,5,delivered,health_beauty,guanambi,BA,2018,Jan,21
credit_card,6,sao paulo,SP,5,delivered,fashion_bags_accessories,joao monlevade,MG,2018,Jan,6
credit_card,4,araguari,MG,5,delivered,toys,sao paulo,SP,2018,Jun,20
voucher,1,nova odessa,SP,5,delivered,auto,rio de janeiro,RJ,2018,Aug,9
credit_card,2,guarulhos,SP,3,delivered,furniture_decor,rio de janeiro,RJ,2017,Oct,9
boleto,1,borda da mata,MG,5,delivered,luggage_accessories,valinhos,SP,2017,Nov,13
boleto,1,bebedouro,SP,5,delivered,auto,serra,ES,2018,Jul,16
boleto,1,salvador,BA,4,delivered,telephony,aparecida de goiania,GO,2017,Mar,21
boleto,1,sao paulo,SP,5,delivered,fixed_telephony,sao leopoldo,RS,2017,Oct,17
credit_card,4,maua,SP,5,delivered,housewares,marica,RJ,2017,Jul,13
credit_card,1,sao paulo,SP,4,delivered,luggage_accessories,sao paulo,SP,2018,Jul,4
credit_card,5,piracicaba,SP,5,delivered,bed_bath_table,guarulhos,SP,2017,Dec,13
credit_card,1,atibaia,SP,4,delivered,auto,sao paulo,SP,2017,Dec,6
credit_card,7,sao paulo,SP,5,delivered,watches_gifts,sao luis,MA,2018,May,12
credit_card,1,sao paulo,SP,4,delivered,telephony,manaus,AM,2017,Dec,13
credit_card,3,curitiba,PR,5,delivered,garden_tools,pelotas,RS,2017,Feb,26
credit_card,1,tatui,SP,5,delivered,toys,sao paulo,SP,2018,Apr,8
credit_card,1,belo horizonte,MG,5,delivered,pet_shop,barueri,SP,2018,Jul,10
voucher,1,belo horizonte,MG,5,delivered,pet_shop,barueri,SP,2018,Jul,10
credit_card,4,santo andre,SP,5,delivered,auto,natal,RN,2016,Oct,57
credit_card,1,laranjal paulista,SP,3,delivered,baby,nanuque,MG,2017,Dec,-3
boleto,1,pedreira,SP,3,delivered,housewares,jaraguari,MS,2017,Nov,14
boleto,1,sorocaba,SP,5,delivered,sports_leisure,porto alegre,RS,2017,Jan,15
credit_card,2,araguari,MG,1,delivered,consoles_games,taubate,SP,2018,Jul,7
debit_card,1,sao paulo,SP,5,delivered,stationery,sao paulo,SP,2017,Oct,12
credit_card,1,santo andre,SP,4,delivered,sports_leisure,porto alegre,RS,2017,Nov,8
credit_card,2,sao paulo,SP,5,delivered,auto,sao joao del rei,MG,2018,Aug,5
credit_card,10,santo andre,SP,5,delivered,garden_tools,sao paulo,SP,2018,Jul,5
credit_card,1,belo horizonte,MG,5,delivered,musical_instruments,sao paulo,SP,2018,Jul,17
credit_card,1,curitiba,PR,5,delivered,sports_leisure,curitiba,PR,2017,May,11
boleto,1,curitiba,PR,5,delivered,furniture_decor,palhoca,SC,2017,Aug,12
credit_card,8,rio bonito,RJ,5,delivered,sports_leisure,belo horizonte,MG,2017,Jun,18
credit_card,1,araguari,MG,4,delivered,housewares,taboao da serra,SP,2017,May,14
boleto,1,rio de janeiro,RJ,3,delivered,housewares,rio de janeiro,RJ,2018,Apr,25
credit_card,1,itauna,MG,5,delivered,computers_accessories,niteroi,RJ,2017,May,17
credit_card,6,nova friburgo,RJ,4,delivered,baby,sao luis,MA,2018,Jun,16
credit_card,2,sao paulo,SP,5,delivered,watches_gifts,pastos bons,MA,2018,Jan,11
credit_card,11,ibitinga,SP,2,delivered,bed_bath_table,monte alto,SP,2017,Jul,11
boleto,1,arapongas,PR,1,delivered,baby,belem,PA,2018,Apr,-10
credit_card,4,sao paulo,SP,5,delivered,bed_bath_table,sao bernardo do campo,SP,2018,Mar,7
